1	25.1	17.3	11.4
2	25.6	17.7	12.6
3	26	18.45	13.2
4	26.2	18.85	14.2
5	26.2	19.25	14.7
6	26.4	19.7	15.3
7	26.4	19.95	15.8
8	26.5	20.4	16
9	26.5	20.75	16.5
10	26.6	20.8	17
11	26.6	20.85	17.4
12	26.6	20.95	17.8
13	26.7	21.15	18.3
14	26.8	21.55	18.7
15	26.8	21.85	18.9
16	26.9	21.95	19.2
17	26.9	22.15	19.7
18	26.9	22.45	20.1
19	26.9	22.6	20.4
20	26.9	22.75	20.7
21	26.9	22.9	21.1
22	26.9	23	21.4
23	26.9	23.1	22.1
24	26.9	23.1	22.4
25	27	23.25	22.6
26	27	23.4	22.8
27	27	23.4	22.8
28	27	23.4	23
29	27	23.5	23.3
30	27	23.6	23.6
31	27	23.6	23.7
32	27	23.65	23.8
33	27	23.75	23.8
34	27	23.9	24
35	27	24	24
36	27	24.1	24.1
37	27	24.35	24.3
38	27	24.5	24.7
39	27	24.55	24.8
40	27	24.65	24.8
41	27	24.7	24.9
42	27	24.7	25.2
43	27	24.7	25.3
44	27	24.7	25.5
45	27	24.7	25.6
46	27	24.75	25.6
47	27	24.8	25.8
48	27	24.85	25.8
49	27	24.9	25.8
50	27	24.95	25.8
51	27	25	25.8
52	27	25	25.9
53	27	25	26
54	27	25	26.1
55	27	25	26.1
56	27	25	26.2
57	27	25	26.3
58	27	25	26.4
59	27	25.05	26.4
60	27	25.1	26.4
61	27	25.15	26.4
62	27	25.2	26.5
63	27	25.25	26.6
64	27	25.35	26.6
65	27	25.4	26.6
66	27	25.45	26.7
67	27	25.5	26.8
68	27	25.5	26.8
69	27	25.5	26.8
70	27	25.55	26.8
71	27	25.6	26.8
72	27	25.6	26.8
73	27	25.6	26.8
74	27	25.65	26.8
75	27	25.7	26.8
76	27	25.75	26.8
77	27	25.8	26.9
78	27	25.8	27
79	27	25.8	27
80	27	25.8	27.1
81	27	25.8	27.1
82	27	25.8	27.1
83	27	25.8	27.1
84	27	25.8	27.1
85	27	25.8	27.2
86	27	25.8	27.2
87	27	25.8	27.2
88	27	25.8	27.2
89	27	25.8	27.2
90	27	25.8	27.3
91	27	25.8	27.3
92	27	25.8	27.3
93	27	25.8	27.3
94	27	25.8	27.3
95	27	25.8	27.3
96	27	25.8	27.3
97	27	25.8	27.3
98	27	25.8	27.3
99	27	25.8	27.3
100	27	25.8	27.3
101	27	25.8	27.3
102	27	25.8	27.3
103	27	25.8	27.3
104	27	25.85	27.3
105	27	25.9	27.4
106	27	25.95	27.6
107	27	26	27.6
108	27	26	27.7
109	27	26	27.7
110	27	26	27.7
111	27	26	27.7
112	27	26	27.7
113	27	26	27.7
114	27	26	27.7
115	27	26	27.7
116	27	26	27.7
117	27	26	27.7
118	27	26	27.7
119	27	26	27.7
120	27	26	27.8
121	27	26.05	27.9
122	27	26.1	27.9
123	27	26.1	27.9
124	27	26.1	27.9
125	27	26.1	27.9
126	27	26.1	27.9
127	27	26.1	28
128	27	26.1	28
129	27	26.1	28
130	27	26.1	28
131	27	26.1	28
132	27	26.1	28
133	27	26.1	28
134	27	26.1	28
135	27	26.1	28
136	27	26.1	28
137	27	26.1	28
138	27	26.1	28.1
139	27	26.1	28.1
140	27	26.1	28.3
141	27	26.1	28.3
142	27	26.1	28.3
143	27	26.1	28.3
144	27	26.1	28.3
145	27	26.1	28.4
146	27	26.1	28.4
147	27	26.15	28.4
148	27	26.2	28.4
149	27	26.2	28.4
150	27	26.2	28.4
151	27	26.2	28.4
152	27	26.2	28.4
153	27	26.2	28.5
154	27	26.2	28.5
155	27	26.2	28.5
156	27	26.2	28.5
157	27	26.2	28.5
158	27	26.2	28.6
159	27	26.2	28.6
160	27	26.2	28.6
161	27	26.2	28.6
162	27	26.2	28.6
163	27	26.2	28.6
164	27	26.2	28.7
165	27	26.2	28.7
166	27	26.2	28.7
167	27	26.2	28.7
168	27	26.2	28.7
169	27	26.2	28.7
170	27	26.2	28.7
171	27	26.2	28.7
172	27	26.2	28.7
173	27	26.2	28.7
174	27	26.2	28.7
175	27	26.2	28.7
176	27	26.2	28.7
177	27	26.2	28.7
178	27	26.2	28.7
179	27	26.2	28.7
180	27	26.2	28.7
181	27	26.2	28.7
182	27	26.2	28.7
183	27	26.2	28.7
184	27	26.2	28.7
185	27	26.2	28.7
186	27	26.2	28.9
187	27	26.2	28.9
188	27	26.2	28.9
189	27	26.2	28.9
190	27	26.2	28.9
191	27	26.2	28.9
192	27	26.2	28.9
193	27	26.2	28.9
194	27	26.25	28.9
195	27	26.3	28.9
196	27	26.3	28.9
197	27	26.3	28.9
198	27	26.3	28.9
199	27	26.3	28.9
200	27	26.3	28.9
